,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Transaction_type
3701,Lakshadweep,2021,4,682557,1413,4646275.173,TOTAL
3702,Lakshadweep,2021,4,682552,1202,2942810.705,TOTAL
3703,Lakshadweep,2021,4,682556,1099,3043732.142,TOTAL
3704,Lakshadweep,2021,4,682559,758,3963899.728,TOTAL
3705,Lakshadweep,2021,4,682554,606,1786457.546,TOTAL
3706,Lakshadweep,2021,4,682558,90,189040.4172,TOTAL
3707,Lakshadweep,2022,1,682555,7323,25624455.06,TOTAL
3708,Lakshadweep,2022,1,682551,3633,11612445.9,TOTAL
3709,Lakshadweep,2022,1,682557,1982,6095982.207,TOTAL
3710,Lakshadweep,2022,1,682552,1081,2789410.292,TOTAL
3711,Lakshadweep,2022,1,682556,1080,2361737.069,TOTAL
3712,Lakshadweep,2022,1,682554,608,2982499.368,TOTAL
3713,Lakshadweep,2022,1,682559,563,2916745.54,TOTAL
3714,Lakshadweep,2022,1,682558,127,556157.2166,TOTAL
3715,Lakshadweep,2022,2,682555,7618,26188276.77,TOTAL
3716,Lakshadweep,2022,2,682551,3798,10849797.53,TOTAL
3717,Lakshadweep,2022,2,682557,2325,5538905.566,TOTAL
3718,Lakshadweep,2022,2,682552,1342,4070890.145,TOTAL
3719,Lakshadweep,2022,2,682556,1021,3047138.111,TOTAL
3720,Lakshadweep,2022,2,682559,660,3611799.004,TOTAL
3721,Lakshadweep,2022,2,682554,601,2138003.041,TOTAL
3722,Lakshadweep,2022,2,682558,204,484791.822,TOTAL
3723,Lakshadweep,2022,3,682555,6356,20631453.65,TOTAL
3724,Lakshadweep,2022,3,682551,3121,9353831.699,TOTAL
3725,Lakshadweep,2022,3,682557,2438,5191563.257,TOTAL
3726,Lakshadweep,2022,3,682552,1043,4068085.269,TOTAL
3727,Lakshadweep,2022,3,682559,979,4657640.807,TOTAL
3728,Lakshadweep,2022,3,682556,805,2362417.01,TOTAL
3729,Lakshadweep,2022,3,682554,341,856246.7155,TOTAL
3730,Lakshadweep,2022,3,682558,158,458771.214,TOTAL
3731,Lakshadweep,2022,4,682555,7140,23769820.49,TOTAL
3732,Lakshadweep,2022,4,682551,3739,10627138.98,TOTAL
3733,Lakshadweep,2022,4,682557,2929,6778902.537,TOTAL
3734,Lakshadweep,2022,4,682552,1068,3769891.263,TOTAL
3735,Lakshadweep,2022,4,682559,906,4474064.406,TOTAL
3736,Lakshadweep,2022,4,682556,855,3159192.41,TOTAL
3737,Lakshadweep,2022,4,682554,376,1734576.378,TOTAL
3738,Lakshadweep,2022,4,682558,134,500287.1428,TOTAL
3739,Madhya Pradesh,2018,1,462001,832846,898730606.7,TOTAL
3740,Madhya Pradesh,2018,1,452005,207574,253142785.6,TOTAL
3741,Madhya Pradesh,2018,1,452001,107648,156165711.6,TOTAL
3742,Madhya Pradesh,2018,1,455001,104275,118241844.3,TOTAL
3743,Madhya Pradesh,2018,1,452010,94234,157403991.6,TOTAL
3744,Madhya Pradesh,2018,1,462022,83978,87238625.14,TOTAL
3745,Madhya Pradesh,2018,1,464001,79043,78056088.41,TOTAL
3746,Madhya Pradesh,2018,1,462021,76954,81645808.23,TOTAL
3747,Madhya Pradesh,2018,1,482002,74060,93745050.67,TOTAL
3748,Madhya Pradesh,2018,1,462003,73987,87750006.56,TOTAL
3749,Madhya Pradesh,2018,2,462001,928983,1443626493,TOTAL
3750,Madhya Pradesh,2018,2,452005,246010,402380195.3,TOTAL
3751,Madhya Pradesh,2018,2,452001,142004,259873127.5,TOTAL
3752,Madhya Pradesh,2018,2,455001,136382,226612217.3,TOTAL
3753,Madhya Pradesh,2018,2,452010,129277,261844252.3,TOTAL
3754,Madhya Pradesh,2018,2,462021,107180,126504337,TOTAL
3755,Madhya Pradesh,2018,2,462022,105767,142892504.9,TOTAL
3756,Madhya Pradesh,2018,2,482002,103987,157951904,TOTAL
3757,Madhya Pradesh,2018,2,464001,101316,142159110.3,TOTAL
3758,Madhya Pradesh,2018,2,462003,99813,147560868.4,TOTAL
3759,Madhya Pradesh,2018,3,462001,1164035,1861753236,TOTAL
3760,Madhya Pradesh,2018,3,470226,323991,147624664.3,TOTAL
3761,Madhya Pradesh,2018,3,452005,287900,482102101.3,TOTAL
3762,Madhya Pradesh,2018,3,466001,276731,246461342.7,TOTAL
3763,Madhya Pradesh,2018,3,455001,239696,348542009.1,TOTAL
3764,Madhya Pradesh,2018,3,452001,239364,422167574.6,TOTAL
3765,Madhya Pradesh,2018,3,487114,222326,95525543.46,TOTAL
3766,Madhya Pradesh,2018,3,462022,218956,235907504.6,TOTAL
3767,Madhya Pradesh,2018,3,486331,215104,130056224.7,TOTAL
3768,Madhya Pradesh,2018,3,462003,208570,241162283.8,TOTAL
3769,Madhya Pradesh,2018,4,462001,1500309,2552351601,TOTAL
3770,Madhya Pradesh,2018,4,452001,343290,585006850.4,TOTAL
3771,Madhya Pradesh,2018,4,452005,335785,608914775.5,TOTAL
3772,Madhya Pradesh,2018,4,455001,295535,483571677.5,TOTAL
3773,Madhya Pradesh,2018,4,452010,278306,549086571.3,TOTAL
3774,Madhya Pradesh,2018,4,462021,275519,276467132.6,TOTAL
3775,Madhya Pradesh,2018,4,462022,247693,296890946,TOTAL
3776,Madhya Pradesh,2018,4,462008,242961,294409417.8,TOTAL
3777,Madhya Pradesh,2018,4,482002,241160,378635020.7,TOTAL
3778,Madhya Pradesh,2018,4,462010,240419,279849921.5,TOTAL
3779,Madhya Pradesh,2019,1,462001,3626425,5068130945,TOTAL
3780,Madhya Pradesh,2019,1,452005,1667463,2491269778,TOTAL
3781,Madhya Pradesh,2019,1,452001,603742,795143251.1,TOTAL
3782,Madhya Pradesh,2019,1,482001,539450,804250137.7,TOTAL
3783,Madhya Pradesh,2019,1,455001,536017,660504209,TOTAL
3784,Madhya Pradesh,2019,1,466001,471656,384166428.3,TOTAL
3785,Madhya Pradesh,2019,1,462022,435916,395194631.9,TOTAL
3786,Madhya Pradesh,2019,1,452010,432653,720758844.8,TOTAL
3787,Madhya Pradesh,2019,1,462021,419303,316072420.8,TOTAL
3788,Madhya Pradesh,2019,1,462010,389412,347672223.7,TOTAL
3789,Madhya Pradesh,2019,2,462001,6704852,11443970358,TOTAL
3790,Madhya Pradesh,2019,2,452005,4253651,7470815434,TOTAL
3791,Madhya Pradesh,2019,2,482001,1116887,1903950973,TOTAL
3792,Madhya Pradesh,2019,2,462021,597802,404946329.5,TOTAL
3793,Madhya Pradesh,2019,2,452001,575129,873647635.5,TOTAL
3794,Madhya Pradesh,2019,2,452010,497913,813285367.2,TOTAL
3795,Madhya Pradesh,2019,2,462022,493951,475968874.6,TOTAL
3796,Madhya Pradesh,2019,2,462023,475553,488470240.3,TOTAL
3797,Madhya Pradesh,2019,2,461001,434348,771524186.5,TOTAL
3798,Madhya Pradesh,2019,2,455001,418034,723340186.8,TOTAL
3799,Madhya Pradesh,2019,3,462001,6269219,11834863354,TOTAL
3800,Madhya Pradesh,2019,3,452005,4366960,8065739923,TOTAL
3801,Madhya Pradesh,2019,3,482001,1055603,1863763892,TOTAL
3802,Madhya Pradesh,2019,3,452001,1043588,1225514212,TOTAL
3803,Madhya Pradesh,2019,3,462021,940540,505580483.3,TOTAL
3804,Madhya Pradesh,2019,3,462022,918349,630186966.4,TOTAL
3805,Madhya Pradesh,2019,3,452010,898555,1133787666,TOTAL
3806,Madhya Pradesh,2019,3,462023,839430,652641998,TOTAL
3807,Madhya Pradesh,2019,3,462003,731558,627704960.5,TOTAL
3808,Madhya Pradesh,2019,3,462016,679665,620156231.9,TOTAL
3809,Madhya Pradesh,2019,4,462001,6837881,13576912652,TOTAL
3810,Madhya Pradesh,2019,4,452005,5504197,10818308924,TOTAL
3811,Madhya Pradesh,2019,4,452001,1476430,1587077410,TOTAL
3812,Madhya Pradesh,2019,4,452010,1305226,1524380730,TOTAL
3813,Madhya Pradesh,2019,4,482001,1266715,2344608582,TOTAL
3814,Madhya Pradesh,2019,4,462008,1257486,1667617803,TOTAL
3815,Madhya Pradesh,2019,4,462021,1105950,608200651.5,TOTAL
3816,Madhya Pradesh,2019,4,462022,980305,761376331.7,TOTAL
3817,Madhya Pradesh,2019,4,462023,973492,815982424.4,TOTAL
3818,Madhya Pradesh,2019,4,462003,859025,801636587.6,TOTAL
3819,Madhya Pradesh,2020,1,452005,8311339,16391514715,TOTAL
3820,Madhya Pradesh,2020,1,462008,6548078,13044490029,TOTAL
3821,Madhya Pradesh,2020,1,462001,2197233,4135614413,TOTAL
3822,Madhya Pradesh,2020,1,482001,1675660,3288419375,TOTAL
3823,Madhya Pradesh,2020,1,452001,1568004,1682081173,TOTAL
3824,Madhya Pradesh,2020,1,452010,1519272,1717412983,TOTAL
3825,Madhya Pradesh,2020,1,462021,981968,596828292.4,TOTAL
3826,Madhya Pradesh,2020,1,462023,973781,866222103.5,TOTAL
3827,Madhya Pradesh,2020,1,462022,953629,819880210.5,TOTAL
3828,Madhya Pradesh,2020,1,455001,923744,1429885804,TOTAL
3829,Madhya Pradesh,2020,2,462008,7083405,18733977854,TOTAL
3830,Madhya Pradesh,2020,2,452005,7027354,18569853905,TOTAL
3831,Madhya Pradesh,2020,2,455001,991925,1616822891,TOTAL
3832,Madhya Pradesh,2020,2,480001,754370,1531783296,TOTAL
3833,Madhya Pradesh,2020,2,452010,737841,1149552894,TOTAL
3834,Madhya Pradesh,2020,2,462001,701101,1247621766,TOTAL
3835,Madhya Pradesh,2020,2,462022,666290,731581581.3,TOTAL
3836,Madhya Pradesh,2020,2,482001,656493,1401864444,TOTAL
3837,Madhya Pradesh,2020,2,482002,566179,956557626.2,TOTAL
3838,Madhya Pradesh,2020,2,466001,526600,863069994.1,TOTAL
3839,Madhya Pradesh,2020,3,462008,18608188,42836925858,TOTAL
3840,Madhya Pradesh,2020,3,452005,6059895,13662742990,TOTAL
3841,Madhya Pradesh,2020,3,452010,1520843,2092911875,TOTAL
3842,Madhya Pradesh,2020,3,455001,1413770,2339700967,TOTAL
3843,Madhya Pradesh,2020,3,462001,1289565,2421154415,TOTAL
3844,Madhya Pradesh,2020,3,482001,1258497,2665546564,TOTAL
3845,Madhya Pradesh,2020,3,452001,982572,1690061463,TOTAL
3846,Madhya Pradesh,2020,3,452016,937996,1493171910,TOTAL
3847,Madhya Pradesh,2020,3,462022,918271,1064260342,TOTAL
3848,Madhya Pradesh,2020,3,482002,897854,1644475544,TOTAL
3849,Madhya Pradesh,2020,4,462008,20637374,44520942803,TOTAL
3850,Madhya Pradesh,2020,4,452005,6210457,13040333253,TOTAL
3851,Madhya Pradesh,2020,4,452010,2556422,3329001379,TOTAL
3852,Madhya Pradesh,2020,4,462001,2187046,3998691301,TOTAL
3853,Madhya Pradesh,2020,4,455001,2091495,3468605470,TOTAL
3854,Madhya Pradesh,2020,4,452001,1955323,2956333499,TOTAL
3855,Madhya Pradesh,2020,4,482001,1733750,3424103521,TOTAL
3856,Madhya Pradesh,2020,4,452016,1505055,2282925454,TOTAL
3857,Madhya Pradesh,2020,4,482002,1446070,2729484076,TOTAL
3858,Madhya Pradesh,2020,4,462022,1415361,1654509281,TOTAL
3859,Madhya Pradesh,2021,1,462008,45920869,76097617508,TOTAL
3860,Madhya Pradesh,2021,1,452005,12368534,20333650797,TOTAL
3861,Madhya Pradesh,2021,1,452010,3157169,3746274998,TOTAL
3862,Madhya Pradesh,2021,1,452001,3031347,3622956355,TOTAL
3863,Madhya Pradesh,2021,1,482001,2626795,4524235375,TOTAL
3864,Madhya Pradesh,2021,1,462001,2567784,4163932827,TOTAL
3865,Madhya Pradesh,2021,1,455001,2284442,3592982816,TOTAL
3866,Madhya Pradesh,2021,1,452016,1784180,2566937157,TOTAL
3867,Madhya Pradesh,2021,1,452020,1717447,2091704740,TOTAL
3868,Madhya Pradesh,2021,1,462022,1690582,1841285116,TOTAL
3869,Madhya Pradesh,2021,2,462008,57596018,1.01902E+11,TOTAL
3870,Madhya Pradesh,2021,2,452005,15823586,28475955866,TOTAL
3871,Madhya Pradesh,2021,2,482001,2855889,5204968518,TOTAL
3872,Madhya Pradesh,2021,2,462001,2370403,4281025788,TOTAL
3873,Madhya Pradesh,2021,2,455001,2302486,3993109709,TOTAL
3874,Madhya Pradesh,2021,2,452010,2206070,3293341963,TOTAL
3875,Madhya Pradesh,2021,2,452016,1499795,2613982956,TOTAL
3876,Madhya Pradesh,2021,2,482002,1485190,3016062223,TOTAL
3877,Madhya Pradesh,2021,2,474003,1462678,3035718858,TOTAL
3878,Madhya Pradesh,2021,2,462022,1427896,1878688340,TOTAL
3879,Madhya Pradesh,2021,3,462008,74987334,1.11259E+11,TOTAL
3880,Madhya Pradesh,2021,3,452005,22164070,34600062075,TOTAL
3881,Madhya Pradesh,2021,3,452010,4126900,5116995913,TOTAL
3882,Madhya Pradesh,2021,3,462001,4073176,6413114866,TOTAL
3883,Madhya Pradesh,2021,3,482001,4031874,6533062681,TOTAL
3884,Madhya Pradesh,2021,3,452001,3814262,4939628152,TOTAL
3885,Madhya Pradesh,2021,3,455001,3411019,5155527776,TOTAL
3886,Madhya Pradesh,2021,3,452016,2531200,3787124072,TOTAL
3887,Madhya Pradesh,2021,3,482002,2368726,4169091721,TOTAL
3888,Madhya Pradesh,2021,3,452020,2340962,2917120877,TOTAL
3889,Madhya Pradesh,2021,4,462008,97987017,1.45639E+11,TOTAL
3890,Madhya Pradesh,2021,4,452005,29248862,46290695147,TOTAL
3891,Madhya Pradesh,2021,4,452010,5218813,6467043621,TOTAL
3892,Madhya Pradesh,2021,4,452001,5218642,6458915107,TOTAL
3893,Madhya Pradesh,2021,4,482001,5053220,8127214279,TOTAL
3894,Madhya Pradesh,2021,4,462001,4713553,7350145337,TOTAL
3895,Madhya Pradesh,2021,4,455001,4258695,6645714915,TOTAL
3896,Madhya Pradesh,2021,4,452016,3186800,4819897276,TOTAL
3897,Madhya Pradesh,2021,4,482002,3144266,5557372411,TOTAL
3898,Madhya Pradesh,2021,4,452020,3140760,3797721235,TOTAL
3899,Madhya Pradesh,2022,1,462008,119378084,1.72143E+11,TOTAL
3900,Madhya Pradesh,2022,1,452005,31734667,48510760291,TOTAL
3901,Madhya Pradesh,2022,1,452010,5959407,7263031626,TOTAL
3902,Madhya Pradesh,2022,1,452001,5914289,7022464204,TOTAL
3903,Madhya Pradesh,2022,1,482001,5835918,9193584004,TOTAL
3904,Madhya Pradesh,2022,1,462001,5434974,8295117043,TOTAL
3905,Madhya Pradesh,2022,1,455001,4842367,7496773909,TOTAL
3906,Madhya Pradesh,2022,1,452020,3814949,4530100209,TOTAL
3907,Madhya Pradesh,2022,1,452016,3736352,5627028238,TOTAL
3908,Madhya Pradesh,2022,1,482002,3535166,6311233940,TOTAL
3909,Madhya Pradesh,2022,2,462008,137837715,1.98147E+11,TOTAL
3910,Madhya Pradesh,2022,2,452005,32975727,49649233332,TOTAL
3911,Madhya Pradesh,2022,2,452010,7218657,8588780340,TOTAL
3912,Madhya Pradesh,2022,2,452001,7076259,8193327848,TOTAL
3913,Madhya Pradesh,2022,2,482001,7032988,10760742333,TOTAL
3914,Madhya Pradesh,2022,2,462001,6697994,10032979289,TOTAL
3915,Madhya Pradesh,2022,2,455001,5419403,8410016000,TOTAL
3916,Madhya Pradesh,2022,2,452016,4554580,6766903711,TOTAL
3917,Madhya Pradesh,2022,2,452020,4540833,5308580646,TOTAL
3918,Madhya Pradesh,2022,2,482002,4137398,7303848629,TOTAL
3919,Madhya Pradesh,2022,3,480001,164538285,2.29267E+11,TOTAL
3920,Madhya Pradesh,2022,3,452005,77073821,1.01859E+11,TOTAL
3921,Madhya Pradesh,2022,3,462001,71155689,88368119988,TOTAL
3922,Madhya Pradesh,2022,3,462008,45855523,61686718220,TOTAL
3923,Madhya Pradesh,2022,3,452001,7471847,8380329352,TOTAL
3924,Madhya Pradesh,2022,3,452010,7434496,8613771375,TOTAL
3925,Madhya Pradesh,2022,3,482001,7298840,10084918117,TOTAL
3926,Madhya Pradesh,2022,3,455001,5949409,8464115413,TOTAL
3927,Madhya Pradesh,2022,3,452016,4729334,6525836938,TOTAL
3928,Madhya Pradesh,2022,3,452020,4724444,5158456073,TOTAL
3929,Madhya Pradesh,2022,4,480001,240053791,3.41861E+11,TOTAL
3930,Madhya Pradesh,2022,4,462001,97808901,1.2847E+11,TOTAL
3931,Madhya Pradesh,2022,4,452005,87303087,1.20222E+11,TOTAL
3932,Madhya Pradesh,2022,4,462008,47477990,64112954200,TOTAL
3933,Madhya Pradesh,2022,4,452010,8385618,9603879189,TOTAL
3934,Madhya Pradesh,2022,4,452001,8324463,9357366073,TOTAL
3935,Madhya Pradesh,2022,4,484001,7999283,10647567574,TOTAL
3936,Madhya Pradesh,2022,4,455001,6345033,9374516188,TOTAL
3937,Madhya Pradesh,2022,4,482001,6308229,8847328415,TOTAL
3938,Madhya Pradesh,2022,4,456006,5717266,8822242706,TOTAL
3939,Maharashtra,2018,1,400008,2227885,3105208723,TOTAL
3940,Maharashtra,2018,1,411001,1055656,1413523606,TOTAL
3941,Maharashtra,2018,1,411057,168299,280533305.3,TOTAL
3942,Maharashtra,2018,1,410501,156090,192733705.9,TOTAL
3943,Maharashtra,2018,1,400606,121105,201559877.9,TOTAL
3944,Maharashtra,2018,1,411033,118850,165427380.1,TOTAL
3945,Maharashtra,2018,1,411014,114748,209175471.8,TOTAL
3946,Maharashtra,2018,1,431003,104719,116259679.5,TOTAL
3947,Maharashtra,2018,1,411041,101787,119594030.2,TOTAL
3948,Maharashtra,2018,1,421302,95135,137262044.1,TOTAL
3949,Maharashtra,2018,2,400008,2631405,4703762207,TOTAL
3950,Maharashtra,2018,2,411001,1316115,2145613784,TOTAL
3951,Maharashtra,2018,2,411057,242519,422304488.8,TOTAL
3952,Maharashtra,2018,2,410501,218820,316770191.1,TOTAL
3953,Maharashtra,2018,2,411014,166457,324218025.2,TOTAL
3954,Maharashtra,2018,2,411033,157641,261252656,TOTAL
3955,Maharashtra,2018,2,400606,148846,279715772.9,TOTAL
3956,Maharashtra,2018,2,421302,135128,270573714.7,TOTAL
3957,Maharashtra,2018,2,411041,133107,189328050.5,TOTAL
3958,Maharashtra,2018,2,431003,130057,200245075.8,TOTAL
3959,Maharashtra,2018,3,400008,3111609,5436005565,TOTAL
3960,Maharashtra,2018,3,411001,1689517,2829639683,TOTAL
3961,Maharashtra,2018,3,410501,508646,591587000.4,TOTAL
3962,Maharashtra,2018,3,411057,422874,611270873.3,TOTAL
3963,Maharashtra,2018,3,411014,265735,483326747.4,TOTAL
3964,Maharashtra,2018,3,411033,238408,390743516.5,TOTAL
3965,Maharashtra,2018,3,431003,204502,302541720.2,TOTAL
3966,Maharashtra,2018,3,421302,201404,447312675,TOTAL
3967,Maharashtra,2018,3,411028,200254,344862780.5,TOTAL
3968,Maharashtra,2018,3,411041,189200,286384151.8,TOTAL
3969,Maharashtra,2018,4,400008,4586309,8474903607,TOTAL
3970,Maharashtra,2018,4,411001,2176631,3917444399,TOTAL
3971,Maharashtra,2018,4,411057,652006,884095179.3,TOTAL
3972,Maharashtra,2018,4,410501,518442,769817705.9,TOTAL
3973,Maharashtra,2018,4,411014,420715,700159714.9,TOTAL
3974,Maharashtra,2018,4,421302,400213,785501091.8,TOTAL
3975,Maharashtra,2018,4,411028,376373,529931831,TOTAL
3976,Maharashtra,2018,4,411033,344206,531815629,TOTAL
3977,Maharashtra,2018,4,400708,314305,368619265,TOTAL
3978,Maharashtra,2018,4,400072,289541,484031730.6,TOTAL
3979,Maharashtra,2019,1,400008,6494529,10238553959,TOTAL
3980,Maharashtra,2019,1,411006,5641935,9202990658,TOTAL
3981,Maharashtra,2019,1,411001,2376027,3441020708,TOTAL
3982,Maharashtra,2019,1,411057,1291680,1352213399,TOTAL
3983,Maharashtra,2019,1,410501,936769,1088531393,TOTAL
3984,Maharashtra,2019,1,411033,705098,796780363.9,TOTAL
3985,Maharashtra,2019,1,411014,703615,1011657286,TOTAL
3986,Maharashtra,2019,1,421302,650588,1016319466,TOTAL
3987,Maharashtra,2019,1,411028,593884,747314892.8,TOTAL
3988,Maharashtra,2019,1,411041,578580,575340284.2,TOTAL
3989,Maharashtra,2019,2,411006,22544991,34073354894,TOTAL
3990,Maharashtra,2019,2,400008,6827030,12401411002,TOTAL
3991,Maharashtra,2019,2,411057,2165856,1701151988,TOTAL
3992,Maharashtra,2019,2,411033,1250933,1052200366,TOTAL
3993,Maharashtra,2019,2,411014,1105699,1253903072,TOTAL
3994,Maharashtra,2019,2,411041,994726,710421676.7,TOTAL
3995,Maharashtra,2019,2,411028,822458,919595179.8,TOTAL
3996,Maharashtra,2019,2,410501,816802,1127101248,TOTAL
3997,Maharashtra,2019,2,411046,736036,711637511.5,TOTAL
3998,Maharashtra,2019,2,440002,684074,1196325636,TOTAL
3999,Maharashtra,2019,3,411006,25995035,42031275308,TOTAL
4000,Maharashtra,2019,3,400008,7234595,14467758895,TOTAL
4001,Maharashtra,2019,3,411057,4113075,2568524078,TOTAL
4002,Maharashtra,2019,3,411033,2374065,1596921146,TOTAL
4003,Maharashtra,2019,3,411014,2158511,1880558906,TOTAL
4004,Maharashtra,2019,3,411041,1863384,1151240194,TOTAL
4005,Maharashtra,2019,3,411028,1473236,1359277973,TOTAL
4006,Maharashtra,2019,3,411046,1399162,1112254283,TOTAL
4007,Maharashtra,2019,3,411038,1367646,963376797.5,TOTAL
4008,Maharashtra,2019,3,410501,1268839,1480979342,TOTAL
4009,Maharashtra,2019,4,411006,32779718,51360244641,TOTAL
4010,Maharashtra,2019,4,400008,10498727,22289347328,TOTAL
4011,Maharashtra,2019,4,411057,5242853,3141185779,TOTAL
4012,Maharashtra,2019,4,411004,4505845,5714251439,TOTAL
4013,Maharashtra,2019,4,411014,3033141,2406336858,TOTAL
4014,Maharashtra,2019,4,411033,3008684,2018214639,TOTAL
4015,Maharashtra,2019,4,411041,2544534,1467560437,TOTAL
4016,Maharashtra,2019,4,411028,1970393,1750661973,TOTAL
4017,Maharashtra,2019,4,411046,1918669,1432422962,TOTAL
4018,Maharashtra,2019,4,411038,1808324,1188240881,TOTAL
4019,Maharashtra,2020,1,411004,43278566,64894935104,TOTAL
4020,Maharashtra,2020,1,400070,10817537,21066837486,TOTAL
4021,Maharashtra,2020,1,411057,5637564,3498481663,TOTAL
4022,Maharashtra,2020,1,411014,3577288,2709270513,TOTAL
4023,Maharashtra,2020,1,411033,3338361,2293643428,TOTAL
4024,Maharashtra,2020,1,411041,2822563,1654901854,TOTAL
4025,Maharashtra,2020,1,440012,2572365,5224820486,TOTAL
4026,Maharashtra,2020,1,411046,2258157,1670905374,TOTAL
4027,Maharashtra,2020,1,411028,2249726,1954542699,TOTAL
4028,Maharashtra,2020,1,410501,2085583,2215056415,TOTAL
4029,Maharashtra,2020,2,411004,27617700,58352702891,TOTAL
4030,Maharashtra,2020,2,400070,6133707,13985785943,TOTAL
4031,Maharashtra,2020,2,444510,1773268,4869612766,TOTAL
4032,Maharashtra,2020,2,440012,1695433,4365896359,TOTAL
4033,Maharashtra,2020,2,411057,1566812,1588831343,TOTAL
4034,Maharashtra,2020,2,411033,1473583,1470500760,TOTAL
4035,Maharashtra,2020,2,410501,1370197,1438917505,TOTAL
4036,Maharashtra,2020,2,421302,1268368,1772795395,TOTAL
4037,Maharashtra,2020,2,411014,1246164,1342419964,TOTAL
4038,Maharashtra,2020,2,431003,1144503,1537431833,TOTAL
4039,Maharashtra,2020,3,411004,49082232,94100767700,TOTAL
4040,Maharashtra,2020,3,400070,9322422,19921445455,TOTAL
4041,Maharashtra,2020,3,410501,2801571,3007329077,TOTAL
4042,Maharashtra,2020,3,411033,2579266,2455050778,TOTAL
4043,Maharashtra,2020,3,411057,2246332,1998570490,TOTAL
4044,Maharashtra,2020,3,411014,2096814,2005776006,TOTAL
4045,Maharashtra,2020,3,431001,1958007,3661800243,TOTAL
4046,Maharashtra,2020,3,431003,1924441,2632272615,TOTAL
4047,Maharashtra,2020,3,440012,1886074,4404411880,TOTAL
4048,Maharashtra,2020,3,411041,1815596,1737159508,TOTAL
4049,Maharashtra,2020,4,411004,48628369,83733590847,TOTAL
4050,Maharashtra,2020,4,400070,10292942,19437071904,TOTAL
4051,Maharashtra,2020,4,410501,5088128,4921388817,TOTAL
4052,Maharashtra,2020,4,444510,4444889,10914140072,TOTAL
4053,Maharashtra,2020,4,411033,4384385,3846739779,TOTAL
4054,Maharashtra,2020,4,411014,4117739,3458693808,TOTAL
4055,Maharashtra,2020,4,411057,3737410,3034627309,TOTAL
4056,Maharashtra,2020,4,431003,3183797,4104217115,TOTAL
4057,Maharashtra,2020,4,411041,3105570,2764392023,TOTAL
4058,Maharashtra,2020,4,411046,3049281,3141625297,TOTAL
4059,Maharashtra,2021,1,411004,99287169,1.42692E+11,TOTAL
4060,Maharashtra,2021,1,400070,25090098,39416189451,TOTAL
4061,Maharashtra,2021,1,444510,14752939,29459240171,TOTAL
4062,Maharashtra,2021,1,410501,5597174,5283710135,TOTAL
4063,Maharashtra,2021,1,411033,5167231,4454661004,TOTAL
4064,Maharashtra,2021,1,411014,5011718,4006389874,TOTAL
4065,Maharashtra,2021,1,411057,4560933,3672139834,TOTAL
4066,Maharashtra,2021,1,411041,3970507,3298137066,TOTAL
4067,Maharashtra,2021,1,440012,3927031,7099760065,TOTAL
4068,Maharashtra,2021,1,411046,3668053,3582816059,TOTAL
4069,Maharashtra,2021,2,411004,120795663,1.86134E+11,TOTAL
4070,Maharashtra,2021,2,400070,27988960,44355645216,TOTAL
4071,Maharashtra,2021,2,444510,25401557,51689666318,TOTAL
4072,Maharashtra,2021,2,410501,5820240,5718928169,TOTAL
4073,Maharashtra,2021,2,440012,4911423,9162320984,TOTAL
4074,Maharashtra,2021,2,411033,4333078,4447067831,TOTAL
4075,Maharashtra,2021,2,431001,4313072,7018036781,TOTAL
4076,Maharashtra,2021,2,411014,3826381,3573102471,TOTAL
4077,Maharashtra,2021,2,412105,3522643,4155458264,TOTAL
4078,Maharashtra,2021,2,411057,3471054,3320265999,TOTAL
4079,Maharashtra,2021,3,411004,155523883,2.17401E+11,TOTAL
4080,Maharashtra,2021,3,444510,45378525,84950919432,TOTAL
4081,Maharashtra,2021,3,400070,35253876,52493227093,TOTAL
4082,Maharashtra,2021,3,410501,8483378,7512931034,TOTAL
4083,Maharashtra,2021,3,431001,6658569,9795663071,TOTAL
4084,Maharashtra,2021,3,411033,6391773,5955974411,TOTAL
