State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
tripura,2018,1,Financial Services,4842,672247.5882
tripura,2018,1,Merchant payments,4833,6080959.883
tripura,2018,1,Others,6819,4916272.513
tripura,2022,4,Peer-to-peer payments,2252390,8142233538
tripura,2022,4,Merchant payments,2054988,1925282619
tripura,2022,4,Recharge & bill payments,874800,373875271.2
tripura,2022,4,Financial Services,5787,5028488.555
tripura,2022,4,Others,10225,6551901.176
tripura,2022,2,Peer-to-peer payments,1443647,5354182194
tripura,2022,2,Merchant payments,1322009,1235804020
tripura,2022,2,Recharge & bill payments,638643,278018856.2
tripura,2022,2,Financial Services,3812,4533635.769
tripura,2022,2,Others,10553,5732336.736
tripura,2022,3,Peer-to-peer payments,1836678,6718925839
tripura,2022,3,Merchant payments,1660497,1589078400
tripura,2022,3,Recharge & bill payments,745382,329401812.4
tripura,2022,3,Financial Services,4343,5330626.12
tripura,2022,3,Others,9679,5616127.068
tripura,2022,1,Peer-to-peer payments,1221863,4934712034
tripura,2022,1,Merchant payments,992891,1037265263
tripura,2022,1,Recharge & bill payments,641170,262348231
tripura,2022,1,Financial Services,4351,5782533.242
tripura,2022,1,Others,10915,7221703.09
tripura,2019,4,Recharge & bill payments,373779,88001651.29
tripura,2019,4,Peer-to-peer payments,359076,1071507586
tripura,2019,4,Merchant payments,62458,51274033.72
tripura,2019,4,Financial Services,2239,377097.6671
tripura,2019,4,Others,4272,4239791.585
tripura,2019,2,Peer-to-peer payments,240776,751113516.2
tripura,2019,2,Recharge & bill payments,218649,48989430.61
tripura,2019,2,Merchant payments,64829,35275706.83
tripura,2019,2,Financial Services,1899,339184.3345
tripura,2019,2,Others,6405,6103644.851
tripura,2019,3,Recharge & bill payments,339539,81845425.35
tripura,2019,3,Peer-to-peer payments,270163,884623553.9
tripura,2019,3,Merchant payments,68399,44802063.64
tripura,2019,3,Financial Services,27970,582020.9903
tripura,2019,3,Others,5646,5524358.927
tripura,2019,1,Peer-to-peer payments,296993,679165332.8
tripura,2019,1,Recharge & bill payments,227997,44429378.42
tripura,2019,1,Merchant payments,46642,28109966.32
tripura,2019,1,Financial Services,4189,461473.5886
tripura,2019,1,Others,5105,4728790.472
tamil-nadu,2020,4,Peer-to-peer payments,47800741,1.72196E+11
tamil-nadu,2020,4,Merchant payments,41297305,24417758782
tamil-nadu,2020,4,Recharge & bill payments,21563946,9462546013
tamil-nadu,2020,4,Financial Services,153044,186775413.1
tamil-nadu,2020,4,Others,364665,209735503.5
tamil-nadu,2020,2,Peer-to-peer payments,21700844,82347647064
tamil-nadu,2020,2,Recharge & bill payments,18474731,6414781159
tamil-nadu,2020,2,Merchant payments,11477546,6909361872
tamil-nadu,2020,2,Financial Services,78584,89189349.85
tamil-nadu,2020,2,Others,138405,65529451.74
tamil-nadu,2020,3,Peer-to-peer payments,31754077,1.23561E+11
tamil-nadu,2020,3,Merchant payments,20664887,12554589576
tamil-nadu,2020,3,Recharge & bill payments,17521756,7476952307
tamil-nadu,2020,3,Financial Services,129671,158512062.5
tamil-nadu,2020,3,Others,207434,90281020.16
tamil-nadu,2020,1,Peer-to-peer payments,30880360,1.01908E+11
tamil-nadu,2020,1,Merchant payments,21541556,8950736938
tamil-nadu,2020,1,Recharge & bill payments,14134259,5493239430
tamil-nadu,2020,1,Financial Services,61427,41422107.81
tamil-nadu,2020,1,Others,335871,176604658.4
tamil-nadu,2021,4,Merchant payments,117578360,70539086832
tamil-nadu,2021,4,Peer-to-peer payments,104493071,3.53529E+11
tamil-nadu,2021,4,Recharge & bill payments,36163870,18979178478
tamil-nadu,2021,4,Financial Services,228761,275850497.1
tamil-nadu,2021,4,Others,691914,400412189.8
tamil-nadu,2021,2,Peer-to-peer payments,60812902,2.16379E+11
tamil-nadu,2021,2,Merchant payments,52048347,33504798113
tamil-nadu,2021,2,Recharge & bill payments,32753032,13155346942
tamil-nadu,2021,2,Financial Services,192614,225113402.7
tamil-nadu,2021,2,Others,351547,223054882.4
tamil-nadu,2021,3,Merchant payments,85074941,52932187059
tamil-nadu,2021,3,Peer-to-peer payments,83833356,2.96121E+11
tamil-nadu,2021,3,Recharge & bill payments,34751691,15613287082
tamil-nadu,2021,3,Financial Services,182097,246146707.3
tamil-nadu,2021,3,Others,515319,294622911.6
tamil-nadu,2021,1,Peer-to-peer payments,57446279,2.06405E+11
tamil-nadu,2021,1,Merchant payments,53811885,30722779535
tamil-nadu,2021,1,Recharge & bill payments,24826273,11115915389
tamil-nadu,2021,1,Financial Services,170620,215319360.5
tamil-nadu,2021,1,Others,301617,208899281.9
tamil-nadu,2018,4,Peer-to-peer payments,11538547,39180083691
tamil-nadu,2018,4,Recharge & bill payments,7093764,2020329568
tamil-nadu,2018,4,Merchant payments,3145621,1742903221
tamil-nadu,2018,4,Financial Services,228398,46571758.68
tamil-nadu,2018,4,Others,451114,312185737.4
tamil-nadu,2018,2,Recharge & bill payments,4464677,1189892956
tamil-nadu,2018,2,Peer-to-peer payments,4433762,18067624388
tamil-nadu,2018,2,Merchant payments,627918,517130320.5
tamil-nadu,2018,2,Financial Services,167035,65402385.26
tamil-nadu,2018,2,Others,298736,285794226.6
tamil-nadu,2018,3,Peer-to-peer payments,8810836,26792462660
tamil-nadu,2018,3,Recharge & bill payments,5148411,1521551955
tamil-nadu,2018,3,Merchant payments,1290978,733189649.6
tamil-nadu,2018,3,Financial Services,191732,37049222.37
tamil-nadu,2018,3,Others,332121,245838754
tamil-nadu,2018,1,Recharge & bill payments,3308548,646028338.4
tamil-nadu,2018,1,Peer-to-peer payments,2670613,10031518934
tamil-nadu,2018,1,Merchant payments,326510,272002057.2
tamil-nadu,2018,1,Financial Services,115363,31876073.75
tamil-nadu,2018,1,Others,305588,280132294.1
tamil-nadu,2022,4,Merchant payments,229308285,1.18848E+11
tamil-nadu,2022,4,Peer-to-peer payments,162920305,5.26511E+11
tamil-nadu,2022,4,Recharge & bill payments,43391904,29719449171
tamil-nadu,2022,4,Financial Services,295740,334812023.6
tamil-nadu,2022,4,Others,400402,275988847.1
tamil-nadu,2022,2,Merchant payments,179245529,1.00813E+11
tamil-nadu,2022,2,Peer-to-peer payments,136341691,4.64333E+11
tamil-nadu,2022,2,Recharge & bill payments,38257271,24477663684
tamil-nadu,2022,2,Financial Services,202498,233054909
tamil-nadu,2022,2,Others,459948,277767177
tamil-nadu,2022,3,Merchant payments,202149276,1.09801E+11
tamil-nadu,2022,3,Peer-to-peer payments,148805657,4.9388E+11
tamil-nadu,2022,3,Recharge & bill payments,41919063,27694221703
tamil-nadu,2022,3,Financial Services,217741,238069828.2
tamil-nadu,2022,3,Others,404438,265434770.8
tamil-nadu,2022,1,Merchant payments,139788772,81798208976
tamil-nadu,2022,1,Peer-to-peer payments,119383791,4.09632E+11
tamil-nadu,2022,1,Recharge & bill payments,34579431,20705079141
tamil-nadu,2022,1,Financial Services,241201,298216135.4
tamil-nadu,2022,1,Others,579955,355987089.8
tamil-nadu,2019,4,Peer-to-peer payments,28814008,91858026341
tamil-nadu,2019,4,Merchant payments,16153034,6420193205
tamil-nadu,2019,4,Recharge & bill payments,11157765,4681454398
tamil-nadu,2019,4,Financial Services,60624,24332240.66
tamil-nadu,2019,4,Others,410980,206859328.3
tamil-nadu,2019,2,Peer-to-peer payments,16952961,57924128549
tamil-nadu,2019,2,Recharge & bill payments,8414514,3280033640
tamil-nadu,2019,2,Merchant payments,6296995,2690331793
tamil-nadu,2019,2,Financial Services,70142,18334602.39
tamil-nadu,2019,2,Others,437125,294847441.9
tamil-nadu,2019,3,Peer-to-peer payments,21277636,70615331409
tamil-nadu,2019,3,Merchant payments,10344027,4079315733
tamil-nadu,2019,3,Recharge & bill payments,9246678,3964144354
tamil-nadu,2019,3,Financial Services,88261,27213741.83
tamil-nadu,2019,3,Others,453581,273599406.2
tamil-nadu,2019,1,Peer-to-peer payments,18645926,51296299081
tamil-nadu,2019,1,Recharge & bill payments,8863289,2695317015
tamil-nadu,2019,1,Merchant payments,4195222,1924461189
tamil-nadu,2019,1,Financial Services,193261,31217137.55
tamil-nadu,2019,1,Others,377347,256742393.3
manipur,2020,4,Peer-to-peer payments,892853,5172499338
manipur,2020,4,Recharge & bill payments,436450,114202616.3
manipur,2020,4,Merchant payments,289050,307902115.4
manipur,2020,4,Financial Services,1806,2448402.914
manipur,2020,4,Others,7693,5172086.283
manipur,2020,2,Peer-to-peer payments,533206,2980242535
manipur,2020,2,Recharge & bill payments,450830,107589094.3
manipur,2020,2,Merchant payments,92110,106540409.3
manipur,2020,2,Financial Services,1676,1457570.8
manipur,2020,2,Others,5246,3106603.332
manipur,2020,3,Peer-to-peer payments,774786,4301284799
manipur,2020,3,Recharge & bill payments,464659,113190539.1
manipur,2020,3,Merchant payments,170653,195132026.6
manipur,2020,3,Financial Services,1878,1593035.944
manipur,2020,3,Others,8192,4775719.814
manipur,2020,1,Peer-to-peer payments,451733,2458093402
manipur,2020,1,Recharge & bill payments,285234,62688260.38
manipur,2020,1,Merchant payments,78067,74202067.07
manipur,2020,1,Financial Services,622,354184.4661
manipur,2020,1,Others,3145,3252467.224
manipur,2021,4,Peer-to-peer payments,2199970,10998828288
manipur,2021,4,Recharge & bill payments,1451488,412791673.8
manipur,2021,4,Merchant payments,1013985,1229517397
manipur,2021,4,Financial Services,4671,5941100.581
manipur,2021,4,Others,17325,11393578.84
manipur,2021,2,Peer-to-peer payments,1372821,7041837918
manipur,2021,2,Recharge & bill payments,1187952,305103750.6
manipur,2021,2,Merchant payments,510734,531484849.5
manipur,2021,2,Financial Services,4165,4256098.232
manipur,2021,2,Others,10603,7145346.315
manipur,2021,3,Peer-to-peer payments,1819423,9134806595
manipur,2021,3,Recharge & bill payments,1368584,367664440.5
manipur,2021,3,Merchant payments,735707,889317377.1
manipur,2021,3,Financial Services,3460,5625517.975
manipur,2021,3,Others,14222,9447098.782
manipur,2021,1,Peer-to-peer payments,1117829,6402367884
manipur,2021,1,Recharge & bill payments,796590,223955812.6
manipur,2021,1,Merchant payments,377280,433297594.1
manipur,2021,1,Financial Services,3398,4385333.175
manipur,2021,1,Others,8438,6280890.915
manipur,2018,4,Recharge & bill payments,113507,18898063.28
manipur,2018,4,Peer-to-peer payments,104872,562009596
manipur,2018,4,Merchant payments,13333,20685433.28
manipur,2018,4,Financial Services,1452,307325.2438
manipur,2018,4,Others,2946,3783141.535
manipur,2018,2,Recharge & bill payments,77991,11541247.78
manipur,2018,2,Peer-to-peer payments,60365,232157389.8
manipur,2018,2,Financial Services,5992,1241901.266
manipur,2018,2,Merchant payments,4041,5366759.828
manipur,2018,2,Others,3332,2902422.65
manipur,2018,3,Peer-to-peer payments,95204,357768750.2
manipur,2018,3,Recharge & bill payments,81323,13912990.48
manipur,2018,3,Merchant payments,7396,9180953.977
manipur,2018,3,Financial Services,2577,333081.6368
manipur,2018,3,Others,2758,2135468.51
manipur,2018,1,Recharge & bill payments,50212,6463184.555
manipur,2018,1,Peer-to-peer payments,26382,115495173.6
manipur,2018,1,Financial Services,2660,412579.5399
manipur,2018,1,Merchant payments,1614,3616475.641
manipur,2018,1,Others,3201,2058760.637
manipur,2022,4,Peer-to-peer payments,3259645,13133729481
manipur,2022,4,Merchant payments,1828984,2074698993
manipur,2022,4,Recharge & bill payments,1325391,406031254.1
manipur,2022,4,Financial Services,4691,5754919.964
manipur,2022,4,Others,9959,5742049.404
manipur,2022,2,Peer-to-peer payments,2843426,12704512239
manipur,2022,2,Merchant payments,1709547,1757831052
manipur,2022,2,Recharge & bill payments,1533778,448637966.7
manipur,2022,2,Financial Services,4069,4753628.558
manipur,2022,2,Others,14812,7175748.992
manipur,2022,3,Peer-to-peer payments,3127266,12927705072
manipur,2022,3,Merchant payments,1829741,2010460357
manipur,2022,3,Recharge & bill payments,1379911,432182393.8
manipur,2022,3,Financial Services,4524,4671353.405
manipur,2022,3,Others,11300,6411090.828
manipur,2022,1,Peer-to-peer payments,2517626,12169368063
manipur,2022,1,Recharge & bill payments,1528476,469035958.3
manipur,2022,1,Merchant payments,1247205,1489604137
manipur,2022,1,Financial Services,4878,6057615.527
manipur,2022,1,Others,15494,10435303.88
manipur,2019,4,Recharge & bill payments,212136,44202546.57
manipur,2019,4,Peer-to-peer payments,211927,1123258478
manipur,2019,4,Merchant payments,23094,30486780.45
manipur,2019,4,Financial Services,548,240641.7658
manipur,2019,4,Others,1639,2709234.857
manipur,2019,2,Peer-to-peer payments,120153,679785849.1
manipur,2019,2,Recharge & bill payments,116500,23573234.27
manipur,2019,2,Merchant payments,18044,15996651.15
manipur,2019,2,Financial Services,387,91955.01538
manipur,2019,2,Others,2341,3342252.575
manipur,2019,3,Recharge & bill payments,180057,36634657.05
manipur,2019,3,Peer-to-peer payments,144965,803335616.6
manipur,2019,3,Merchant payments,17683,20490224.44
manipur,2019,3,Financial Services,358,367865.7885
manipur,2019,3,Others,1945,2723638.65
manipur,2019,1,Peer-to-peer payments,127067,619919870.7
manipur,2019,1,Recharge & bill payments,120000,22106830.37
manipur,2019,1,Merchant payments,15190,14580183.38
manipur,2019,1,Financial Services,800,174777.1728
manipur,2019,1,Others,2352,3116398.756
maharashtra,2020,4,Merchant payments,189845640,1.03805E+11
maharashtra,2020,4,Peer-to-peer payments,151741840,4.85748E+11
maharashtra,2020,4,Recharge & bill payments,64556682,31556917822
maharashtra,2020,4,Financial Services,398409,418399992.5
maharashtra,2020,4,Others,1078433,627692680.4
maharashtra,2020,2,Peer-to-peer payments,74295930,2.39933E+11
maharashtra,2020,2,Recharge & bill payments,60856480,23112343247
maharashtra,2020,2,Merchant payments,48965388,32859184582
maharashtra,2020,2,Financial Services,206461,211733275.8
maharashtra,2020,2,Others,466502,242917371.3
maharashtra,2020,3,Peer-to-peer payments,108436214,3.51556E+11
maharashtra,2020,3,Merchant payments,100808237,60171102124
maharashtra,2020,3,Recharge & bill payments,58082283,27915727883
maharashtra,2020,3,Financial Services,325453,333669599.6
maharashtra,2020,3,Others,658737,331024593.1
maharashtra,2020,1,Merchant payments,100337738,35200130305
maharashtra,2020,1,Peer-to-peer payments,87067410,2.62541E+11
maharashtra,2020,1,Recharge & bill payments,50199498,21603565070
maharashtra,2020,1,Financial Services,123476,91363684.13
maharashtra,2020,1,Others,1215959,558931962.9
maharashtra,2021,4,Merchant payments,540351277,3.05512E+11
maharashtra,2021,4,Peer-to-peer payments,361865450,1.10986E+12
maharashtra,2021,4,Recharge & bill payments,105990417,58087950922
maharashtra,2021,4,Financial Services,606265,707102765.3
maharashtra,2021,4,Others,1918093,1188658731
maharashtra,2021,2,Merchant payments,247194293,1.50864E+11
maharashtra,2021,2,Peer-to-peer payments,228551961,7.1986E+11
maharashtra,2021,2,Recharge & bill payments,96271138,43154405548
maharashtra,2021,2,Financial Services,504252,536780917
maharashtra,2021,2,Others,1094842,699738247.7
maharashtra,2021,3,Merchant payments,390051884,2.16702E+11
maharashtra,2021,3,Peer-to-peer payments,296951706,8.90861E+11
maharashtra,2021,3,Recharge & bill payments,103943973,50242023586
maharashtra,2021,3,Financial Services,448646,579098938.7
maharashtra,2021,3,Others,1477851,873324624.2
maharashtra,2021,1,Merchant payments,253043309,1.29493E+11
maharashtra,2021,1,Peer-to-peer payments,187021609,5.99213E+11
maharashtra,2021,1,Recharge & bill payments,76389103,40057211827
maharashtra,2021,1,Financial Services,439551,492900202.7
maharashtra,2021,1,Others,966668,630909553.5
maharashtra,2018,4,Peer-to-peer payments,20824667,68974011019
maharashtra,2018,4,Recharge & bill payments,18071025,5860865070
maharashtra,2018,4,Merchant payments,6047705,3985195742
maharashtra,2018,4,Financial Services,325121,77345546.53
maharashtra,2018,4,Others,821705,621519669.5
maharashtra,2018,2,Recharge & bill payments,12384216,3725800359
maharashtra,2018,2,Peer-to-peer payments,7772336,30782831246
maharashtra,2018,2,Merchant payments,1306326,1226121649
maharashtra,2018,2,Financial Services,262875,85545909.44
maharashtra,2018,2,Others,559987,536758077.8
maharashtra,2018,3,Recharge & bill payments,14371791,4547486090
maharashtra,2018,3,Peer-to-peer payments,13470065,45466534004
maharashtra,2018,3,Merchant payments,2797204,1702220875
maharashtra,2018,3,Financial Services,234598,52348968.01
maharashtra,2018,3,Others,664880,492227795.6
maharashtra,2018,1,Recharge & bill payments,9670237,2283567431
maharashtra,2018,1,Peer-to-peer payments,5227770,18283896465
maharashtra,2018,1,Merchant payments,616779,576964070.7
